pathway,pval,padj,log2err,ES,NES,size,leadingEdge
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,0.998587570621469,1,0.029422765784680067,0.15722400554114369,0.5366224621454264,70,
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS,0.9939849624060151,1,0.032724193580662926,0.17022610037120955,0.5366164785840275,43,
REACTOME_RHOV_GTPASE_CYCLE,0.9954682779456193,1,0.03287010327301046,0.17440620059008316,0.5332680942532485,37,
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS,0.9942857142857143,1,0.030204194864478583,0.16054802450672967,0.5331319233383737,57,
BIOCARTA_IGF1R_PATHWAY,0.9816053511705686,1,0.03832057819769935,0.1923802426276222,0.5318591852556838,22,
REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY,0.9968798751950078,1,0.03434311911356149,0.17965884345116254,0.5315652910037416,33,
REACTOME_MITOCHONDRIAL_TRANSLATION,0.9986357435197817,1,0.027658899138996145,0.14805487607611145,0.5288127397139247,92,
REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA,0.9709401709401709,1,0.03984069460738987,0.20810207573034284,0.5253460924057872,15,
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,0.9957142857142857,1,0.030132984108295565,0.15935192825467392,0.5247910289067373,54,
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK,0.9889064976228209,1,0.03546650103337246,0.1791684732861204,0.5207879780835156,29,
REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER,0.9744816586921851,1,0.03645485419653088,0.18077147431026008,0.5200915600989693,25,
REACTOME_TRANSLESION_SYNTHESIS_BY_POLH,0.9820554649265906,1,0.03714792211372885,0.19211706618331698,0.5195702634396122,19,
BIOCARTA_PTDINS_PATHWAY,0.9816360601001669,1,0.038241681626077384,0.18628724832893823,0.5177241123384986,23,
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS,0.9938556067588326,1,0.03375073768052985,0.1701604741940147,0.5134355647018752,35,
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION,0.9970674486803519,1,0.031349000173099724,0.1594021215043394,0.5109720397901453,46,
REACTOME_PCP_CE_PATHWAY,1,1,0.02822191838739823,0.14360695758247027,0.510199912471658,90,
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,0.9889064976228209,1,0.03546650103337246,0.17420629185335068,0.5063644336515171,29,
REACTOME_PEROXISOMAL_PROTEIN_IMPORT,0.9971056439942113,1,0.03070373680938417,0.15008418000448967,0.5007703383258987,61,
KEGG_PURINE_METABOLISM,1,1,0.023224832065442805,0.12888879827413163,0.4972122659861453,154,
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,1,1,0.02829237377214735,0.14184561437048443,0.49582256574448497,80,
REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS,0.9801652892561984,1,0.03784877227050295,0.19056697304936487,0.49552890881709066,17,
WP_GLYCOSAMINOGLYCAN_DEGRADATION,0.9833333333333333,1,0.0380842053196415,0.19164973835843935,0.49093775501135173,16,
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,1,1,0.029635488193919222,0.14391232982523894,0.4907422228273329,72,
PID_ERBB1_INTERNALIZATION_PATHWAY,1,1,0.03199804803406335,0.15604025116945097,0.4905538656017269,41,
BIOCARTA_MTOR_PATHWAY,0.9900332225913622,1,0.037614259956216096,0.17909944618348184,0.48971604980968286,21,
REACTOME_SIGNALING_BY_FGFR2,1,1,0.02999067065838121,0.1436036605550014,0.48659219319926417,68,
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,0.9985549132947977,1,0.030560813861564923,0.14478559833932492,0.4831745362553728,60,
WP_MTHFR_DEFICIENCY,0.9901960784313726,1,0.03683896068705055,0.1683521724985219,0.47504148776192895,24,
WP_MAPK_CASCADE,1,1,0.03419460453185734,0.15966397003607563,0.47240549401683257,33,
REACTOME_FGFR2_ALTERNATIVE_SPLICING,0.9919093851132686,1,0.03630184623592365,0.16209774893664114,0.4658257617566087,27,
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX,1,1,0.029919566715167132,0.1402171094816445,0.46561904135894855,57,
REACTOME_INTRA_GOLGI_TRAFFIC,1,1,0.03243306946567148,0.14650290988967507,0.4618320894144555,43,
KEGG_PYRIMIDINE_METABOLISM,1,1,0.027166976842539856,0.12705964925587243,0.4580802821925062,98,
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING,0.9983818770226537,1,0.035996889024588974,0.15256851379391298,0.43844127771263697,27,
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN,0.9984399375975039,1,0.03426882615919171,0.14890052103988188,0.4377173285253538,31,
KEGG_BASE_EXCISION_REPAIR,1,1,0.03419460453185734,0.14742336094042377,0.43618861311632756,33,
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE,0.9933884297520661,1,0.03722540092475086,0.16516778391047118,0.4294837160040917,17,
REACTOME_EGFR_DOWNREGULATION,0.9984152139461173,1,0.03501506908735842,0.14701533940078013,0.42732864744305016,29,
REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION,0.99836867862969,1,0.036378305551827785,0.15741320364039102,0.42571553537190915,19,
WP_BASE_EXCISION_REPAIR,0.9984399375975039,1,0.03426882615919171,0.1429053240183088,0.42009347062385416,31,
WP_TRANSLATION_INHIBITORS_IN_CHRONICALLY_ACTIVATED_PDGFRA_CELLS,1,1,0.03120529699633362,0.12446137733017709,0.39896761253431784,46,
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,1,1,0.030560813861564923,0.11812218820232395,0.3941260707697756,61,
REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS,1,1,0.03660822213366891,0.14385093706666968,0.39253037667167945,20,
WP_PYRIMIDINE_METABOLISM,1,1,0.028503859924782167,0.10176462025962085,0.3575418068887789,84,
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI,1,1,0.055710422676667086,-0.1296100144439095,-0.3570999538239884,16,
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES,1,1,0.06378453903129748,-0.10700409362488507,-0.3607722028778373,38,
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,1,1,0.0540088272801684,-0.170879475631035,-0.4599895432713915,15,
PID_LPA4_PATHWAY,1,1,0.0540088272801684,-0.1727942254263758,-0.46514384796822683,15,
PID_NEPHRIN_NEPH1_PATHWAY,0.997275204359673,1,0.06011861425318512,-0.1444133610890762,-0.4665081199475833,30,
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR,0.995,1,0.05617665863071758,-0.15839152419937394,-0.4769290598960368,21,
REACTOME_MITOCHONDRIAL_BIOGENESIS,1,1,0.07530937641727728,-0.11622686013974615,-0.4774449212285946,92,
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK,1,1,0.06847149044920875,-0.13331043653772728,-0.4791590928034241,49,
REACTOME_ABC_TRANSPORTER_DISORDERS,1,1,0.07130529873400379,-0.11987972792297336,-0.47993513839047197,76,
WP_DNA_MISMATCH_REPAIR,0.9975186104218362,1,0.055710422676667086,-0.15840678129364735,-0.48696942087482525,23,
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER,1,1,0.0728938564822936,-0.12039077587860289,-0.48947096518153227,83,
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY,0.9946666666666667,1,0.05922191938038196,-0.15842204132748905,-0.49470239635115726,25,
WP_TRANSLATION_FACTORS,1,1,0.06831108583186465,-0.1360501567398119,-0.4961001703563631,51,
WP_INTRAFLAGELLAR_TRANSPORT_PROTEINS_BINDING_TO_DYNEIN,1,1,0.057852975703250924,-0.1568491819445936,-0.4994941096120817,27,
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,1,1,0.07078990945026231,-0.12825932584713706,-0.5063883116466668,71,
REACTOME_PROCESSING_OF_SMDT1,0.9800995024875622,1,0.056648418361399534,-0.1876263842079923,-0.5169459584145925,16,
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,0.9970501474926253,1,0.06392719333599958,-0.15355612059104579,-0.5177257992130011,38,
BIOCARTA_BIOPEPTIDES_PATHWAY,0.9974160206718347,1,0.057609110864425044,-0.16213798596765058,-0.5216872459291095,28,
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,1,1,0.07829552499447937,-0.1263674592877626,-0.5256648012569467,100,
REACTOME_SNRNP_ASSEMBLY,1,1,0.06863256318367258,-0.1422852457435007,-0.526368800613478,53,
REACTOME_HEDGEHOG_OFF_STATE,1,1,0.07747675478485777,-0.12400846515123579,-0.5281472451510866,109,
BIOCARTA_CREB_PATHWAY,0.99,1,0.056411838821759604,-0.17553575728389118,-0.5285516641292352,21,
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,1,1,0.11101149245045029,-0.1109251942059243,-0.5310449017106511,300,
REACTOME_RAF_ACTIVATION,0.9943820224719101,1,0.06170540536375225,-0.15969211495355304,-0.5313064907651167,34,
REACTOME_DUAL_INCISION_IN_GG_NER,0.9882005899705014,1,0.06435833679173605,-0.15853658536585366,-0.5474589788812623,40,
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES,0.9967532467532467,1,0.06863256318367258,-0.15282115666613602,-0.553273374280559,50,
WP_NUCLEOTIDE_EXCISION_REPAIR,0.9970326409495549,1,0.06421408818446053,-0.15855951405293353,-0.5569009514264393,43,
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN,0.9712230215827338,1,0.05536428377253621,-0.20761412720271816,-0.5588753546673584,15,
REACTOME_NUCLEOTIDE_EXCISION_REPAIR,1,1,0.07747675478485777,-0.13173863033829544,-0.5610697189767995,109,
REACTOME_NEDDYLATION,1,1,0.10135074379709887,-0.12196559255348433,-0.5631434383923035,227,
KEGG_PYRUVATE_METABOLISM,0.9941002949852508,1,0.06407037504997216,-0.16793572100240556,-0.5662076837948714,38,
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM,0.9801980198019802,1,0.056411838821759604,-0.18813126220523252,-0.5729992396637209,22,
REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM,0.9669211195928753,1,0.058345277674361214,-0.1982017089418871,-0.5867954917866036,20,
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS,1,1,0.06911984565510101,-0.1589678218814644,-0.5891123442648524,55,
BIOCARTA_PROTEASOME_PATHWAY,0.9623115577889447,1,0.05797547575714859,-0.205556625577812,-0.5919677209074667,18,
REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT,0.9618320610687023,1,0.05859375689456714,-0.20134070019544478,-0.5960887815679006,20,
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS,0.9833795013850416,1,0.061570675542167844,-0.18424152754776818,-0.600598557389632,31,
KEGG_PEROXISOME,0.993127147766323,1,0.07165273668294567,-0.15044131520536308,-0.6006315511846257,75,
PID_BETA_CATENIN_DEG_PATHWAY,0.9395465994962217,1,0.05922191938038196,-0.21382520101914304,-0.60250128445119,17,
PID_P38_MK2_PATHWAY,0.9675,1,0.0574877409561325,-0.2023675608025449,-0.6093442879274552,21,
REACTOME_DUAL_INCISION_IN_TC_NER,0.9966777408637874,1,0.06977925170762346,-0.1587202007528231,-0.612605678308201,64,
REACTOME_SIALIC_ACID_METABOLISM,0.9777777777777777,1,0.06197627360019979,-0.18679021547748767,-0.614493380229106,32,
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION,0.9788519637462235,1,0.06598161440087301,-0.17787139883687833,-0.6173241338221259,41,
PID_ARF6_DOWNSTREAM_PATHWAY,0.9448441247002398,1,0.056648418361399534,-0.23014878181156795,-0.6195362704562453,15,
REACTOME_FANCONI_ANEMIA_PATHWAY,0.9766763848396501,1,0.06435833679173605,-0.1816175468806742,-0.620766100319462,39,
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY,0.9778393351800554,1,0.061840603575328466,-0.19112964459659215,-0.6230527414040475,31,
WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING,0.9966101694915255,1,0.07078990945026231,-0.16183602214178594,-0.6244622541057004,65,
REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS,0.9775280898876404,1,0.06252374147247618,-0.1877180189344615,-0.6245505729726039,34,
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,0.9967532467532467,1,0.06863256318367258,-0.17129785972629127,-0.6264945321049303,52,
REACTOME_RHO_GTPASES_ACTIVATE_CIT,0.9305912596401028,1,0.06064040094941603,-0.2181628533415189,-0.6378990401031004,19,
REACTOME_SIGNALING_BY_CTNNB1_PHOSPHO_SITE_MUTANTS,0.9304556354916067,1,0.057366742676855584,-0.23714751839692894,-0.6383761319053067,15,
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,0.9965870307167235,1,0.07113273993278939,-0.1592734823965063,-0.6391027470606044,77,
REACTOME_CYTOPROTECTION_BY_HMOX1,1,1,0.07934349601349727,-0.14966339097319215,-0.639471826759951,117,
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS,1,1,0.0728938564822936,-0.1556479819815065,-0.6409646772467019,89,
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING,0.9253731343283582,1,0.05934876803356285,-0.23278767453057295,-0.6413738026519257,16,
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX,0.9867549668874173,1,0.07011321576425601,-0.17284963095180664,-0.6445682971342801,57,
WP_15Q133_COPY_NUMBER_VARIATION_SYNDROME,0.9219143576826196,1,0.06011861425318512,-0.2300495595673294,-0.6482171159719272,17,
REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION,0.9638242894056848,1,0.05922191938038196,-0.20189806339724445,-0.6496173245493746,28,
REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL,0.9256594724220624,1,0.057609110864425044,-0.24147476606821003,-0.6500246266855264,15,
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,0.9864406779661017,1,0.07130529873400379,-0.17098243622317344,-0.6558430537109954,63,
WP_ENDOPLASMIC_RETICULUM_STRESS_RESPONSE_IN_CORONAVIRUS_INFECTION,0.98125,1,0.0675188953767744,-0.1854211883164777,-0.6584134878125942,46,
KEGG_PROTEIN_EXPORT,0.9454094292803971,1,0.0582216241124161,-0.2150459952800655,-0.6610880097920628,23,
REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY,0.9529085872576177,1,0.0630790410571939,-0.1991519298414687,-0.6612815411997418,33,
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI,0.936,1,0.06211241889494712,-0.21374701342236688,-0.6674649491124812,25,
WP_TCA_CYCLE_AKA_KREBS_OR_CITRIC_ACID_CYCLE,0.907035175879397,1,0.060771945185353275,-0.2329476407001624,-0.6708491325367008,18,
WP_AUTOPHAGY,0.9427792915531336,1,0.06280039778122341,-0.2094048981485775,-0.6764546203093496,30,
WP_EUKARYOTIC_TRANSCRIPTION_INITIATION,0.9697885196374623,1,0.06643641376628104,-0.19548367158485877,-0.678449649727901,41,
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES,0.9460916442048517,1,0.06211241889494712,-0.21185675542328222,-0.6800420244157739,29,
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE,0.9768211920529801,1,0.07061962471225905,-0.1845022640532316,-0.6807488011002326,54,
KEGG_REGULATION_OF_AUTOPHAGY,0.9253333333333333,1,0.06266182309324915,-0.21820659519922694,-0.6813908256713879,25,
REACTOME_RAP1_SIGNALLING,0.9040767386091128,1,0.058718587955594134,-0.25364378857649805,-0.6827823530594834,15,
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION,0.9390581717451524,1,0.06378453903129748,-0.2099274268350815,-0.6843305708099833,31,
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME,0.9702970297029703,1,0.07078990945026231,-0.17630308880308881,-0.6868920264345835,66,
REACTOME_TRNA_PROCESSING,0.9922178988326849,1,0.07808923069433449,-0.16255863969065856,-0.6877803182330782,107,
REACTOME_MYOGENESIS,0.9354005167958657,1,0.06064040094941603,-0.21510323623781719,-0.6921056422011724,28,
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,0.9106699751861043,1,0.059989249649032995,-0.22524674555249297,-0.6924468532208948,23,
REACTOME_HIV_TRANSCRIPTION_ELONGATION,0.9634146341463414,1,0.06720650937104644,-0.19923833397608948,-0.6929610360969497,42,
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,0.9790209790209791,1,0.07325586558284547,-0.16968602583635034,-0.6983069868342626,87,
REACTOME_SIGNALING_BY_NTRKS,1,1,0.08407455779107234,-0.16194176706122063,-0.6989666219444477,132,
REACTOME_ERK_MAPK_TARGETS,0.8960396039603961,1,0.06064040094941603,-0.23126609254755542,-0.7043767932901441,22,
REACTOME_DARPP_32_EVENTS,0.9057071960297767,1,0.06024840861580194,-0.22916098606355034,-0.7044798951100607,23,
WP_GLYCOSYLATION_AND_RELATED_CONGENITAL_DEFECTS,0.9093333333333333,1,0.06350079680659454,-0.2262873428869224,-0.7066244687422297,25,
WP_G_PROTEIN_SIGNALING_PATHWAYS,0.9858156028368794,1,0.07362127410143941,-0.1725116801610069,-0.7104100675640243,89,
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,0.9300291545189504,1,0.06674261342419166,-0.20889785056780555,-0.714009776529435,39,
PID_ARF_3PATHWAY,0.8586118251928021,1,0.06450312496564929,-0.24504852530237203,-0.7165116181550907,19,
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT,0.8919667590027701,1,0.06628421870126719,-0.22079816769463184,-0.7197674854127983,31,
REACTOME_CGMP_EFFECTS,0.8507462686567164,1,0.06335970106437581,-0.26157018655347325,-0.7206750337984135,16,
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE,0.8829516539440203,1,0.06266182309324915,-0.24343322832841588,-0.7207078167830318,20,
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,0.948170731707317,1,0.06799225915440577,-0.2074787355883697,-0.7216215710710375,42,
REACTOME_INSULIN_PROCESSING,0.8941798941798942,1,0.06392719333599958,-0.22918451775362478,-0.7256800583563481,26,
WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION,0.9432835820895522,1,0.06720650937104644,-0.20541401014982144,-0.7259834330851381,44,
REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS,0.8432835820895522,1,0.06378453903129748,-0.2639269629222341,-0.7271683957200895,16,
KEGG_GNRH_SIGNALING_PATHWAY,0.9704797047970479,1,0.0764767053228531,-0.17591507253548033,-0.7288065373390097,94,
KEGG_SPHINGOLIPID_METABOLISM,0.9176470588235294,1,0.06783382634794552,-0.21772028094878876,-0.7317506576121312,37,
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,0.8613861386138614,1,0.06252374147247618,-0.24086715139105488,-0.7336191390481306,22,
REACTOME_RAB_REGULATION_OF_TRAFFICKING,0.9713114754098361,1,0.08197787965012722,-0.17132315689566172,-0.7370368669427904,120,
REACTOME_SIGNALLING_TO_RAS,0.8498727735368957,1,0.06450312496564929,-0.24954490511855593,-0.7388020320491702,20,
WP_INTRACELLULAR_TRAFFICKING_PROTEINS_INVOLVED_IN_CMT_NEUROPATHY,0.8677248677248677,1,0.06538341954687732,-0.2343265813763827,-0.7419616687653304,26,
BIOCARTA_EIF_PATHWAY,0.8258706467661692,1,0.06479433660007268,-0.26976408281174774,-0.7432507582748169,16,
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY,0.959866220735786,1,0.07200331366198796,-0.18618489838414246,-0.7448609624693284,74,
KEGG_VIBRIO_CHOLERAE_INFECTION,0.8961038961038961,1,0.07399014391013414,-0.20613784745799885,-0.7463010025449631,50,
BIOCARTA_PYK2_PATHWAY,0.8723958333333334,1,0.06435833679173605,-0.23449724894059865,-0.7467682847554967,27,
PID_NETRIN_PATHWAY,0.8861111111111111,1,0.06674261342419166,-0.22706688162227837,-0.7469936006523462,32,
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,0.8975069252077562,1,0.06598161440087301,-0.22627721268964676,-0.7513507103089786,33,
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX,0.9090909090909091,1,0.07325586558284547,-0.20758815613767512,-0.7592204885560349,52,
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,0.7913669064748201,1,0.06508775669173134,-0.2837416247846207,-0.7638025568007748,15,
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,1,1,0.10882012676916121,-0.1601215016243493,-0.7659104389865977,290,
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION,0.81,1,0.06598161440087301,-0.2547555983626294,-0.7670886977348843,21,
REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE,0.8333333333333334,1,0.06736238681662789,-0.24267359623289922,-0.7683912997349486,26,
REACTOME_MICRORNA_MIRNA_BIOGENESIS,0.832,1,0.06783382634794552,-0.2468570878088724,-0.7708573369716268,25,
REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS,0.8094059405940595,1,0.06553210292824141,-0.2533020550161332,-0.7714926441686599,22,
REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT,0.8213399503722084,1,0.06494076846128988,-0.25176733535697005,-0.7739756624857221,23,
WP_SEROTONIN_RECEPTOR_467_AND_NR3C_SIGNALING,0.7737789203084833,0.9912867848150836,0.06961334388509648,-0.2656616024725734,-0.7767833919197042,19,
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE,0.8044554455445545,1,0.06583119583688658,-0.25521112005658786,-0.7773071632646716,22,
REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT,0.8014888337468983,1,0.06613262047584399,-0.25506911332659055,-0.784125890225927,23,
REACTOME_GLUCONEOGENESIS,0.8283378746594006,1,0.06911984565510101,-0.24314356571090096,-0.7854428901989187,30,
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,0.9787234042553191,1,0.09624060232812902,-0.17108681109736376,-0.7857406548739804,197,
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER,0.8242894056847545,1,0.06674261342419166,-0.24462790920254635,-0.7871027845056309,28,
REACTOME_SIGNALLING_TO_ERKS,0.8455056179775281,1,0.06961334388509648,-0.23684576240878003,-0.7880019055079696,34,
WP_MAMMALIAN_DISORDER_OF_SEXUAL_DEVELOPMENT,0.765,0.9834308681672026,0.06879430956047748,-0.26207553666142125,-0.7891295948661311,21,
PID_LKB1_PATHWAY,0.84472049689441,1,0.07473852274390924,-0.22103585157207156,-0.7904710195741173,47,
REACTOME_AURKA_ACTIVATION_BY_TPX2,0.8791946308724832,1,0.07667468724900914,-0.1989471512184361,-0.791017943035574,72,
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION,0.7412935323383084,0.968526647806718,0.07011321576425601,-0.28719306692344726,-0.7912708857949816,16,
KEGG_GLUTATHIONE_METABOLISM,0.8516320474777448,1,0.07200331366198796,-0.2259697090675193,-0.7936625356410074,43,
REACTOME_PROTEIN_METHYLATION,0.7506297229219143,0.9756234175038406,0.07011321576425601,-0.2828546882129218,-0.7970076125221045,17,
REACTOME_PEPTIDE_HORMONE_METABOLISM,0.8624161073825504,1,0.07767985601172364,-0.20055944175206253,-0.7974284431793264,72,
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,0.8694158075601375,1,0.07850290473486872,-0.20076087696585382,-0.8015305953991547,75,
KEGG_STEROID_BIOSYNTHESIS,0.7455919395465995,0.9716025339984697,0.07045008506584192,-0.2849006712359996,-0.802772636445825,17,
PID_NFAT_3PATHWAY,0.8338762214983714,1,0.07788401119770678,-0.21782399672424357,-0.8058161990124088,53,
REACTOME_RET_SIGNALING,0.8367346938775511,1,0.07200331366198796,-0.23649575288926525,-0.8083390001938526,39,
WP_AIRWAY_SMOOTH_MUSCLE_CELL_CONTRACTION,0.7114427860696517,0.9437120964520463,0.0721797965581253,-0.29373591713894565,-0.8092976680606597,16,
WP_NEURODEGENERATION_WITH_BRAIN_IRON_ACCUMULATION_NBIA_SUBTYPES_PATHWAY,0.8219584569732937,1,0.07380527241712746,-0.23097397215874477,-0.8112387680944022,43,
REACTOME_SURFACTANT_METABOLISM,0.7546666666666667,0.9789608479342419,0.072714107793444685,-0.2601117134202458,-0.8122473796559593,25,
REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA,0.7329974811083123,0.9627213960154508,0.07130529873400379,-0.2888056334236863,-0.8137757582602828,17,
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER,0.7751937984496124,0.9918797501827278,0.06977925170762346,-0.2531296494007639,-0.8144575675513375,28,
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION,0.749379652605459,0.9756234175038406,0.06944814420031753,-0.26525891905995325,-0.8154510882779223,23,
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING,0.8078175895765473,1,0.07955646772359566,-0.22079044168571232,-0.8167902397029596,53,
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE,0.7824675324675324,0.9943706886263277,0.08108020575508663,-0.228757818137861,-0.8222266122398285,49,
WP_SPHINGOLIPID_METABOLISM_IN_SENESCENCE,0.7622739018087855,0.9825246167063177,0.07061962471225905,-0.2556638726468221,-0.8226115602009652,28,
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,0.8085808580858086,1,0.08020234446981443,-0.21691642883320653,-0.8226295556787204,59,
WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION,0.7922077922077922,1,0.08041999687615399,-0.22505481851378398,-0.8231020133470629,52,
WP_PKCGAMMA_CALCIUM_SIGNALING_PATHWAY_IN_ATAXIA,0.7376237623762376,0.9662581264679548,0.07011321576425601,-0.2705235501309485,-0.8239448708267512,22,
REACTOME_METABOLISM_OF_POLYAMINES,0.8278145695364238,1,0.07913166517683488,-0.22102496201906008,-0.8242174577307388,57,
